"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29","COL30","COL31","COL32","COL33","COL34","COL35","COL36","COL37","COL38","COL39"
"4620270.00","462","Montréal","0270.00",2410.00,1530.00,655.00,31.60,664.00,719.00,17.00,401381.00,875.00,1535.00,18.90,115.00,53888.00,175.00,48816.00,42585.00,21.80,23.40,32576.00,29134.00,4529.00,3.70,2403.00,6672.10,40.30,71.70,14.20,1235.00,460.00,1.90,430.00,125.00,3045.00,1290.00,155.00,315.00
"4620271.00","462","Montréal","0271.00",1670.00,720.00,325.00,28.30,781.00,809.00,0.00,400762.00,945.00,725.00,12.70,95.00,65280.00,165.00,67424.00,57323.00,9.20,9.00,39040.00,34163.00,3454.00,6.50,1613.00,7224.40,40.80,69.70,15.80,925.00,0.00,2.10,145.00,30.00,2945.00,630.00,65.00,155.00
"4620272.00","462","Montréal","0272.00",1860.00,1250.00,475.00,29.50,681.00,738.00,7.20,420823.00,610.00,1255.00,16.50,115.00,48384.00,220.00,48910.00,43290.00,22.80,22.50,30016.00,27533.00,3796.00,1.30,1841.00,7524.30,40.50,67.60,14.90,1350.00,5.00,2.10,375.00,110.00,2340.00,1435.00,125.00,405.00
"4620273.00","462","Montréal","0273.00",2175.00,1420.00,720.00,36.10,742.00,830.00,6.30,401112.00,750.00,1425.00,26.70,150.00,52736.00,255.00,48114.00,43026.00,19.60,18.20,29766.00,27653.00,4661.00,6.40,2195.00,8188.70,44.40,59.80,24.10,1455.00,0.00,2.00,320.00,35.00,2625.00,1660.00,170.00,375.00
"4620274.00","462","Montréal","0274.00",1335.00,895.00,325.00,27.90,711.00,737.00,6.70,428807.00,440.00,895.00,18.20,80.00,50048.00,190.00,46357.00,42224.00,20.10,18.70,26320.00,24998.00,3014.00,-0.90,1357.00,6287.00,41.80,62.50,19.90,690.00,75.00,2.20,190.00,10.00,1690.00,1245.00,155.00,230.00
"4620275.00","462","Montréal","0275.00",2020.00,1340.00,630.00,36.40,698.00,781.00,7.10,424163.00,670.00,1345.00,20.70,195.00,49792.00,210.00,46950.00,41984.00,21.50,22.90,30152.00,27712.00,4011.00,0.70,1996.00,6461.00,42.60,66.50,17.60,1440.00,0.00,2.00,375.00,50.00,2570.00,1425.00,190.00,350.00
"4620276.00","462","Montréal","0276.00",2525.00,1720.00,670.00,27.00,674.00,727.00,12.50,425459.00,810.00,1720.00,24.70,220.00,52864.00,290.00,49040.00,42953.00,21.70,21.20,29936.00,27576.00,5112.00,1.90,2529.00,5954.60,40.80,66.90,15.90,1810.00,100.00,2.00,495.00,50.00,3345.00,1665.00,305.00,400.00
"4620277.00","462","Montréal","0277.00",1925.00,1355.00,630.00,40.20,685.00,738.00,6.60,501251.00,570.00,1350.00,15.80,115.00,54187.00,210.00,42291.00,37920.00,26.90,27.90,28979.00,26841.00,4410.00,0.20,1936.00,7882.00,46.60,58.80,26.60,1480.00,110.00,1.90,530.00,100.00,2415.00,1275.00,145.00,325.00
"4620278.00","462","Montréal","0278.00",2100.00,1360.00,590.00,33.50,731.00,787.00,5.50,479634.00,750.00,1360.00,18.80,220.00,58752.00,220.00,54016.00,46848.00,18.80,19.20,34336.00,30933.00,4343.00,0.10,2100.00,7364.80,39.80,69.20,14.00,1235.00,85.00,2.10,355.00,25.00,3200.00,1090.00,105.00,240.00
"4620279.00","462","Montréal","0279.00",2555.00,1730.00,905.00,44.50,758.00,953.00,14.20,552284.00,825.00,1730.00,16.40,155.00,59008.00,180.00,50099.00,43110.00,19.90,20.90,34789.00,31136.00,5261.00,26.30,2500.00,5602.80,50.80,54.80,34.10,1220.00,670.00,1.90,335.00,75.00,3525.00,1130.00,160.00,245.00
"4620280.00","462","Montréal","0280.00",2015.00,1240.00,535.00,34.50,660.00,703.00,1.60,501523.00,770.00,1245.00,13.50,145.00,56448.00,195.00,51072.00,44779.00,21.10,22.00,32640.00,29323.00,4494.00,0.50,2085.00,7605.30,38.50,67.00,13.30,1295.00,5.00,2.20,520.00,70.00,2835.00,1475.00,170.00,420.00
"4620281.00","462","Montréal","0281.00",1470.00,625.00,245.00,26.60,732.00,799.00,2.40,500423.00,845.00,620.00,9.40,90.00,76800.00,125.00,73472.00,60800.00,9.90,9.90,44117.00,37781.00,3914.00,10.00,1459.00,3607.40,44.40,67.20,20.90,715.00,0.00,2.10,170.00,25.00,2545.00,610.00,95.00,105.00
"4620282.00","462","Montréal","0282.00",2730.00,1620.00,870.00,36.50,736.00,764.00,8.30,449016.00,1120.00,1620.00,25.40,240.00,51776.00,330.00,49941.00,44480.00,24.70,24.80,25504.00,24239.00,7032.00,4.10,2737.00,5272.20,42.90,61.50,21.10,1550.00,235.00,2.40,805.00,90.00,3255.00,3140.00,525.00,690.00
"4620283.01","462","Montréal","0283.01",1360.00,600.00,390.00,33.60,767.00,810.00,0.00,549097.00,760.00,595.00,24.30,85.00,55680.00,155.00,56149.00,51814.00,16.40,16.20,24082.00,22827.00,3663.00,1.40,1356.00,6017.70,45.90,57.50,27.20,650.00,0.00,2.60,265.00,25.00,1640.00,1990.00,340.00,270.00
"4620283.02","462","Montréal","0283.02",1175.00,680.00,440.00,46.30,680.00,744.00,3.70,538568.00,495.00,680.00,25.30,65.00,54656.00,145.00,47445.00,43776.00,24.40,25.80,23296.00,22419.00,2853.00,1.10,1208.00,6076.70,43.70,60.80,22.80,760.00,0.00,2.40,280.00,30.00,1215.00,1440.00,220.00,205.00
"4620284.00","462","Montréal","0284.00",1590.00,895.00,440.00,29.10,649.00,704.00,11.70,501263.00,695.00,895.00,25.20,140.00,62592.00,125.00,49312.00,44448.00,20.90,18.70,27168.00,25461.00,3467.00,3.10,1559.00,5957.00,44.10,61.40,23.20,1065.00,90.00,2.20,275.00,45.00,1895.00,1600.00,250.00,365.00
"4620285.00","462","Montréal","0285.00",2260.00,1240.00,625.00,35.50,654.00,734.00,10.50,401062.00,1020.00,1240.00,18.10,190.00,43435.00,290.00,52480.00,47909.00,23.80,24.20,27251.00,25700.00,6577.00,0.40,2260.00,4348.70,44.10,56.30,24.70,1215.00,5.00,2.50,720.00,180.00,2860.00,2685.00,450.00,615.00
"4620286.00","462","Montréal","0286.00",1960.00,1215.00,575.00,34.60,701.00,742.00,8.30,399498.00,750.00,1210.00,20.00,155.00,41856.00,255.00,47693.00,44518.00,29.70,29.10,23336.00,22452.00,5305.00,-0.30,1961.00,6705.00,35.90,64.20,11.60,710.00,515.00,2.70,860.00,75.00,2170.00,3055.00,685.00,680.00
"4620287.01","462","Montréal","0287.01",3050.00,2455.00,1080.00,40.00,618.00,674.00,13.00,299690.00,600.00,2455.00,17.50,300.00,36736.00,345.00,36315.00,33835.00,35.70,36.00,22054.00,21335.00,6641.00,7.80,3056.00,12376.10,35.20,67.60,9.60,2695.00,110.00,2.20,1350.00,265.00,2565.00,3775.00,760.00,980.00
"4620287.02","462","Montréal","0287.02",1755.00,840.00,515.00,37.30,857.00,832.00,10.20,599353.00,920.00,835.00,22.80,110.00,63552.00,185.00,62613.00,55840.00,18.50,16.30,29178.00,27664.00,4642.00,3.30,1739.00,4193.70,42.10,58.90,22.10,1015.00,5.00,2.60,290.00,55.00,2390.00,2155.00,260.00,460.00
"4620288.00","462","Montréal","0288.00",385.00,0.00,65.00,0.00,0.00,0.00,0.00,822744.00,380.00,10.00,17.10,30.00,130816.00,35.00,157184.00,124672.00,6.40,6.30,48512.00,40192.00,1519.00,-3.90,404.00,805.10,48.10,56.30,29.30,0.00,0.00,3.10,10.00,0.00,790.00,390.00,10.00,60.00
"4620290.01","462","Montréal","0290.01",990.00,280.00,195.00,25.50,683.00,737.00,14.30,400236.00,715.00,280.00,17.60,25.00,60160.00,125.00,69344.00,60954.00,11.90,9.80,31936.00,28992.00,2655.00,18.30,1001.00,2204.80,39.10,65.00,15.30,420.00,0.00,2.60,60.00,0.00,1745.00,835.00,100.00,160.00
"4620290.02","462","Montréal","0290.02",2230.00,760.00,500.00,34.20,741.00,753.00,4.00,349354.00,1470.00,760.00,16.00,100.00,57216.00,345.00,60032.00,54224.00,11.50,9.90,28261.00,26298.00,5738.00,-3.30,2227.00,3188.50,42.70,66.50,19.10,1095.00,0.00,2.60,95.00,40.00,3615.00,2060.00,100.00,385.00
"4620290.03","462","Montréal","0290.03",1745.00,790.00,385.00,24.50,789.00,795.00,9.50,269559.00,950.00,790.00,20.00,90.00,53632.00,340.00,55347.00,49579.00,15.80,14.30,28343.00,26149.00,4171.00,0.10,1734.00,6526.40,41.00,66.40,17.30,1290.00,0.00,2.40,225.00,25.00,2495.00,1715.00,270.00,440.00
"4620290.04","462","Montréal","0290.04",2445.00,715.00,535.00,32.90,802.00,831.00,7.00,324739.00,1730.00,715.00,17.30,155.00,56448.00,440.00,67568.00,59349.00,12.30,10.90,29376.00,26900.00,6889.00,2.30,2445.00,2430.90,38.90,68.30,13.60,870.00,0.00,2.80,175.00,40.00,4585.00,2265.00,345.00,570.00
"4620290.05","462","Montréal","0290.05",2350.00,1255.00,975.00,64.30,1273.00,1209.00,15.20,289354.00,1105.00,1255.00,15.50,75.00,56960.00,270.00,48821.00,43534.00,12.40,10.30,29478.00,27213.00,5100.00,-11.70,2357.00,2296.70,54.20,49.50,40.50,760.00,845.00,2.00,75.00,10.00,3290.00,1425.00,150.00,370.00
"4620290.06","462","Montréal","0290.06",1980.00,705.00,405.00,30.70,728.00,783.00,8.60,348791.00,1275.00,705.00,14.80,150.00,53760.00,335.00,61141.00,54656.00,13.80,11.40,27217.00,25353.00,5381.00,-5.60,1982.00,6002.20,42.40,64.40,20.10,780.00,0.00,2.70,190.00,45.00,2885.00,2435.00,220.00,555.00
"4620290.07","462","Montréal","0290.07",1575.00,710.00,310.00,30.50,707.00,703.00,39.40,358400.00,870.00,710.00,11.50,45.00,51200.00,285.00,58277.00,53440.00,16.40,14.40,27648.00,25776.00,4121.00,2.80,1573.00,7075.90,39.60,64.70,15.40,740.00,0.00,2.60,185.00,10.00,2685.00,1600.00,145.00,385.00
"4620290.08","462","Montréal","0290.08",1490.00,250.00,285.00,26.50,744.00,904.00,0.00,325258.00,1235.00,245.00,17.70,55.00,59008.00,200.00,70949.00,61542.00,9.20,7.30,31268.00,28114.00,4076.00,-1.80,1494.00,3610.30,43.20,66.70,18.90,390.00,0.00,2.70,95.00,20.00,2530.00,1295.00,90.00,250.00
"4620290.09","462","Montréal","0290.09",1755.00,410.00,325.00,22.00,651.00,705.00,32.90,320131.00,1345.00,405.00,17.80,115.00,59264.00,340.00,66202.00,59552.00,12.90,9.20,28665.00,26722.00,4910.00,-4.20,1757.00,4416.70,41.80,65.20,18.60,500.00,75.00,2.80,65.00,10.00,3075.00,1810.00,190.00,510.00
"4620291.01","462","Montréal","0291.01",1365.00,250.00,225.00,26.00,675.00,697.00,14.00,299145.00,1115.00,250.00,14.40,95.00,64448.00,200.00,72960.00,62613.00,7.90,6.30,30197.00,27584.00,3923.00,-2.30,1367.00,3995.70,39.10,69.00,13.60,375.00,0.00,2.90,140.00,15.00,2510.00,1365.00,225.00,420.00
"4620291.03","462","Montréal","0291.03",1780.00,295.00,315.00,35.00,781.00,859.00,0.00,349332.00,1485.00,295.00,14.20,35.00,63403.00,225.00,90149.00,76190.00,5.80,5.50,39708.00,34748.00,5352.00,12.90,1785.00,765.60,35.70,71.60,7.80,280.00,20.00,3.00,120.00,10.00,4080.00,1155.00,165.00,305.00
"4620291.04","462","Montréal","0291.04",1475.00,120.00,180.00,25.00,773.00,771.00,0.00,317832.00,1355.00,120.00,11.10,30.00,67499.00,180.00,97024.00,81388.00,5.80,4.60,39403.00,34467.00,5230.00,9.50,1469.00,1634.40,34.80,72.30,6.40,90.00,0.00,3.20,90.00,0.00,3490.00,1270.00,200.00,360.00
"4620300.00","462","Montréal","0300.00",1250.00,1030.00,505.00,44.20,699.00,730.00,7.30,250758.00,220.00,1035.00,25.60,115.00,39552.00,90.00,38067.00,34505.00,30.90,30.50,24165.00,23088.00,2699.00,-0.30,1261.00,5226.60,45.10,67.40,23.70,1060.00,120.00,1.80,205.00,150.00,1455.00,545.00,85.00,85.00
"4620301.00","462","Montréal","0301.00",2640.00,1675.00,685.00,29.60,746.00,793.00,10.80,290560.00,965.00,1670.00,20.20,270.00,46464.00,190.00,50020.00,44101.00,21.40,19.30,31595.00,28352.00,5005.00,0.80,2627.00,11936.60,40.10,74.50,13.90,2300.00,5.00,1.90,285.00,190.00,3405.00,1360.00,90.00,340.00
"4620302.00","462","Montréal","0302.00",1560.00,1165.00,495.00,33.90,753.00,784.00,5.20,324927.00,400.00,1165.00,23.80,205.00,38208.00,135.00,43669.00,38579.00,27.80,26.30,28224.00,26069.00,2926.00,3.50,1537.00,14176.40,36.20,78.80,7.70,1295.00,5.00,1.90,225.00,140.00,2190.00,615.00,75.00,90.00
"4620303.00","462","Montréal","0303.00",1230.00,880.00,375.00,32.20,734.00,747.00,14.10,300593.00,340.00,885.00,25.00,140.00,34048.00,140.00,43072.00,38400.00,28.70,25.10,28437.00,26139.00,2291.00,3.50,1252.00,8687.90,37.30,76.60,9.80,995.00,85.00,1.80,95.00,55.00,1725.00,470.00,55.00,130.00
"4620304.00","462","Montréal","0304.00",1765.00,1210.00,530.00,32.40,731.00,739.00,19.50,320939.00,560.00,1210.00,25.20,135.00,39552.00,160.00,42795.00,38720.00,28.00,25.60,27783.00,25520.00,3277.00,12.60,1745.00,12092.30,41.00,70.60,16.00,1125.00,385.00,1.80,350.00,145.00,2135.00,890.00,125.00,250.00
"4620305.00","462","Montréal","0305.00",2085.00,1335.00,675.00,37.50,741.00,768.00,4.50,321341.00,760.00,1335.00,23.30,205.00,42560.00,145.00,48405.00,42288.00,23.50,23.60,31080.00,28264.00,3762.00,1.40,2083.00,10727.10,40.40,75.50,13.40,1375.00,415.00,1.80,405.00,175.00,2530.00,1065.00,75.00,225.00
"4620306.00","462","Montréal","0306.00",1505.00,1195.00,515.00,36.00,816.00,836.00,4.20,285247.00,305.00,1195.00,26.20,180.00,39979.00,185.00,46153.00,41600.00,24.40,22.20,27968.00,26096.00,2847.00,1.70,1524.00,12766.80,39.20,75.30,12.60,1000.00,230.00,1.90,230.00,40.00,2220.00,485.00,55.00,120.00
"4620307.00","462","Montréal","0307.00",1575.00,1360.00,470.00,31.20,780.00,802.00,1.80,300640.00,220.00,1360.00,20.50,240.00,37120.00,210.00,45286.00,40480.00,28.20,25.00,25549.00,23883.00,3079.00,-5.80,1567.00,17736.20,36.00,78.70,8.10,1345.00,0.00,2.00,225.00,130.00,2430.00,585.00,40.00,145.00
"4620308.00","462","Montréal","0308.00",1340.00,1170.00,375.00,29.10,780.00,821.00,2.10,348175.00,170.00,1170.00,17.60,150.00,41771.00,185.00,47909.00,42598.00,24.50,21.20,28288.00,26055.00,2693.00,6.80,1352.00,15477.00,36.70,78.30,8.50,1110.00,0.00,2.00,110.00,90.00,2365.00,340.00,10.00,110.00
"4620309.00","462","Montréal","0309.00",620.00,395.00,150.00,26.60,784.00,834.00,0.00,399621.00,225.00,395.00,19.60,60.00,50944.00,95.00,58112.00,51968.00,15.80,13.80,33600.00,30391.00,1364.00,4.50,622.00,7313.70,40.00,71.30,13.60,420.00,0.00,2.20,45.00,45.00,1105.00,200.00,10.00,45.00
"4620310.00","462","Montréal","0310.00",1595.00,995.00,435.00,31.70,797.00,831.00,2.00,414840.00,600.00,995.00,20.20,175.00,52480.00,185.00,56960.00,50048.00,13.90,13.10,35942.00,31424.00,3387.00,-1.00,1603.00,7915.40,39.80,71.20,12.70,235.00,0.00,2.10,100.00,20.00,2970.00,340.00,35.00,90.00
"4620311.00","462","Montréal","0311.00",2000.00,1700.00,575.00,29.90,763.00,789.00,10.00,340983.00,295.00,1700.00,20.30,285.00,44715.00,250.00,44389.00,39808.00,24.80,21.80,27749.00,25357.00,4003.00,0.40,2017.00,11203.50,41.90,70.50,17.40,1145.00,150.00,1.90,120.00,60.00,3235.00,495.00,40.00,95.00
"4620312.00","462","Montréal","0312.00",1635.00,1140.00,465.00,31.10,772.00,772.00,12.30,401328.00,495.00,1145.00,22.00,145.00,51328.00,190.00,51379.00,45338.00,20.70,17.60,32245.00,29020.00,3241.00,0.70,1621.00,10563.90,41.20,65.90,17.30,395.00,145.00,2.00,55.00,50.00,2865.00,315.00,15.00,100.00
"4620313.00","462","Montréal","0313.00",1545.00,1090.00,395.00,31.30,825.00,853.00,0.00,448947.00,460.00,1085.00,12.10,135.00,55424.00,205.00,58080.00,50448.00,14.00,12.90,34048.00,30320.00,3249.00,-1.20,1523.00,8173.60,41.90,68.30,16.80,200.00,5.00,2.10,105.00,10.00,2830.00,395.00,35.00,85.00
"4620314.00","462","Montréal","0314.00",1140.00,755.00,245.00,22.50,812.00,862.00,0.00,449092.00,390.00,755.00,20.80,100.00,57344.00,150.00,60774.00,51883.00,12.10,10.80,34802.00,30848.00,2466.00,1.80,1162.00,9573.00,42.60,66.70,18.30,15.00,5.00,2.10,35.00,10.00,2180.00,265.00,25.00,70.00
"4620315.00","462","Montréal","0315.00",,,,,,,,,,,,,,,,,,,,,240.00,155.30,5.00,295.90,,,,,,,,,,,,
"4620316.00","462","Montréal","0316.00",850.00,195.00,115.00,30.80,703.00,778.00,0.00,448860.00,650.00,195.00,8.50,70.00,79616.00,65.00,94891.00,78080.00,4.20,4.10,48832.00,40925.00,2239.00,2.40,850.00,3930.80,44.60,64.00,19.70,40.00,0.00,2.40,40.00,10.00,1805.00,215.00,10.00,30.00
"4620317.02","462","Montréal","0317.02",3850.00,1745.00,1220.00,39.80,1079.00,1229.00,0.90,401407.00,2115.00,1740.00,24.80,215.00,55808.00,280.00,76614.00,62310.00,16.90,18.40,45696.00,38708.00,7929.00,19.10,3882.00,6100.20,46.40,59.70,26.80,630.00,2630.00,2.00,875.00,240.00,4340.00,3005.00,235.00,395.00
"4620317.03","462","Montréal","0317.03",2190.00,355.00,445.00,36.60,1479.00,1403.00,0.00,400102.00,1845.00,355.00,17.10,55.00,94080.00,180.00,100147.00,78404.00,10.50,10.60,60736.00,48512.00,4349.00,5.00,2176.00,5387.80,43.80,66.60,18.00,405.00,1205.00,2.00,250.00,45.00,2950.00,1425.00,40.00,220.00
"4620317.04","462","Montréal","0317.04",3570.00,1975.00,1185.00,43.40,1062.00,1252.00,0.00,696737.00,1615.00,1970.00,20.80,105.00,56192.00,265.00,75179.00,62763.00,17.70,17.60,43237.00,37260.00,8183.00,8.80,3584.00,5031.70,41.80,63.80,18.00,940.00,1865.00,2.20,1165.00,265.00,4405.00,3305.00,215.00,410.00
"4620320.00","462","Montréal","0320.00",2165.00,1115.00,540.00,29.60,794.00,804.00,1.80,401296.00,1045.00,1120.00,20.10,210.00,57600.00,280.00,57707.00,50368.00,13.90,13.50,33980.00,30345.00,4683.00,3.10,2133.00,6895.90,41.40,65.60,17.50,210.00,0.00,2.20,185.00,45.00,3795.00,925.00,125.00,220.00
"4620321.00","462","Montréal","0321.00",1355.00,785.00,365.00,31.60,714.00,744.00,3.20,399460.00,570.00,785.00,21.10,110.00,50560.00,205.00,53280.00,47200.00,16.20,16.20,31904.00,28544.00,2921.00,2.50,1387.00,2624.00,40.80,70.90,13.40,260.00,5.00,2.10,75.00,10.00,2220.00,580.00,65.00,105.00
"4620322.02","462","Montréal","0322.02",1645.00,865.00,390.00,28.90,763.00,796.00,2.90,449279.00,780.00,865.00,17.90,95.00,53760.00,195.00,62165.00,53328.00,13.00,12.30,34700.00,31120.00,3850.00,1.90,1673.00,4956.90,42.30,65.80,18.30,310.00,0.00,2.30,165.00,35.00,2750.00,965.00,135.00,190.00
"4620322.03","462","Montréal","0322.03",2340.00,1755.00,815.00,37.70,811.00,813.00,1.70,549824.00,590.00,1750.00,27.10,125.00,45536.00,290.00,47307.00,41746.00,19.40,17.80,28245.00,26071.00,4751.00,2.20,2361.00,6194.30,45.60,59.80,25.70,635.00,255.00,2.00,240.00,20.00,3420.00,1180.00,175.00,170.00
"4620322.04","462","Montréal","0322.04",1395.00,755.00,260.00,21.10,713.00,709.00,24.50,501737.00,640.00,755.00,15.70,55.00,54784.00,115.00,52645.00,46245.00,17.10,12.90,30464.00,27392.00,3345.00,-3.80,1377.00,7335.50,53.80,51.40,39.00,380.00,0.00,2.00,60.00,35.00,2010.00,890.00,65.00,140.00
"4620323.00","462","Montréal","0323.00",1210.00,760.00,265.00,25.80,755.00,782.00,0.00,449536.00,455.00,765.00,16.70,105.00,56224.00,135.00,56704.00,49638.00,14.90,15.40,34192.00,30344.00,2862.00,-2.70,1191.00,4618.40,46.30,61.20,25.50,90.00,0.00,2.10,125.00,30.00,1940.00,600.00,115.00,140.00
"4620324.01","462","Montréal","0324.01",2140.00,1340.00,700.00,34.50,805.00,831.00,2.20,500025.00,810.00,1335.00,29.20,155.00,46336.00,315.00,49792.00,44928.00,23.40,23.60,27192.00,25426.00,4894.00,5.40,2130.00,7279.50,40.50,66.40,16.20,600.00,0.00,2.30,630.00,95.00,2800.00,1955.00,420.00,335.00
"4620324.02","462","Montréal","0324.02",1135.00,715.00,295.00,27.80,683.00,730.00,2.80,425012.00,420.00,720.00,20.20,90.00,50240.00,165.00,50752.00,46234.00,20.10,20.10,27723.00,26048.00,2806.00,4.00,1148.00,4178.70,38.60,65.80,15.20,310.00,0.00,2.40,205.00,65.00,1565.00,1135.00,240.00,280.00
"4620325.01","462","Montréal","0325.01",1440.00,900.00,435.00,31.70,816.00,804.00,3.30,450208.00,545.00,900.00,27.80,100.00,48832.00,265.00,53248.00,48213.00,18.60,17.30,26576.00,24942.00,3715.00,1.20,1454.00,9424.20,40.60,62.60,18.80,515.00,0.00,2.60,275.00,45.00,1905.00,1655.00,220.00,425.00
"4620325.02","462","Montréal","0325.02",2760.00,2060.00,835.00,32.00,786.00,819.00,4.60,450233.00,705.00,2065.00,25.00,215.00,45888.00,430.00,46944.00,42825.00,24.30,23.10,25796.00,24408.00,6575.00,0.20,2764.00,6733.20,41.20,62.90,19.60,1690.00,155.00,2.30,730.00,145.00,3710.00,2620.00,430.00,630.00
"4620325.03","462","Montréal","0325.03",1505.00,975.00,465.00,33.30,861.00,874.00,0.00,499214.00,525.00,980.00,26.40,80.00,51712.00,250.00,53824.00,48875.00,16.80,17.20,26411.00,24896.00,3702.00,2.50,1507.00,7927.20,41.50,62.70,20.00,665.00,10.00,2.40,190.00,105.00,2025.00,1535.00,220.00,405.00
"4620325.05","462","Montréal","0325.05",3025.00,1130.00,1010.00,37.70,898.00,946.00,7.50,334279.00,1910.00,1130.00,31.00,105.00,48640.00,300.00,53237.00,47456.00,18.00,18.80,28819.00,26748.00,6994.00,39.00,3039.00,7659.60,45.80,61.30,25.50,975.00,755.00,2.10,590.00,180.00,3290.00,3010.00,255.00,540.00
"4620325.06","462","Montréal","0325.06",1925.00,710.00,375.00,26.10,844.00,835.00,0.00,335138.00,1220.00,710.00,15.60,95.00,60843.00,180.00,62649.00,54030.00,11.70,12.40,33512.00,29888.00,4225.00,1.50,1925.00,5458.70,43.60,66.50,20.00,1120.00,0.00,2.20,335.00,80.00,2680.00,1500.00,95.00,305.00
"4620326.01","462","Montréal","0326.01",1140.00,785.00,340.00,27.20,860.00,865.00,3.80,500540.00,345.00,790.00,34.30,95.00,49792.00,180.00,54048.00,48293.00,19.10,18.30,26061.00,24576.00,2822.00,-1.70,1129.00,1111.10,39.90,64.60,17.20,0.00,5.00,2.50,175.00,110.00,1675.00,1205.00,240.00,305.00
"4620326.02","462","Montréal","0326.02",1585.00,1020.00,445.00,27.50,722.00,755.00,5.40,399998.00,560.00,1020.00,29.50,175.00,41216.00,215.00,46421.00,41472.00,23.80,22.80,27191.00,25612.00,3386.00,-3.10,1570.00,3117.30,40.00,67.90,15.20,360.00,10.00,2.20,360.00,55.00,2030.00,1440.00,295.00,340.00
"4620326.03","462","Montréal","0326.03",1885.00,1210.00,585.00,33.10,837.00,857.00,1.70,449167.00,690.00,1205.00,27.20,135.00,51648.00,335.00,52672.00,48299.00,20.40,19.90,24885.00,23616.00,4976.00,0.50,1906.00,3771.40,39.70,65.40,16.70,365.00,5.00,2.60,395.00,140.00,2620.00,2040.00,310.00,450.00
"4620327.00","462","Montréal","0327.00",2055.00,1265.00,620.00,33.30,774.00,795.00,5.50,400430.00,795.00,1265.00,25.30,155.00,48320.00,285.00,49664.00,45030.00,20.70,20.70,27957.00,25920.00,4737.00,-1.00,2078.00,4342.30,40.60,68.60,15.20,270.00,5.00,2.30,370.00,75.00,3105.00,1560.00,270.00,335.00
"4620328.00","462","Montréal","0328.00",790.00,785.00,225.00,28.70,604.00,659.00,24.80,0.00,10.00,785.00,0.00,85.00,34048.00,175.00,35157.00,33609.00,45.40,40.40,19430.00,19174.00,1940.00,-1.00,798.00,4383.20,36.00,63.70,11.90,745.00,0.00,2.40,240.00,30.00,915.00,970.00,225.00,215.00
"4620329.00","462","Montréal","0329.00",1720.00,1045.00,540.00,35.90,743.00,781.00,5.30,399946.00,675.00,1045.00,23.70,170.00,45184.00,220.00,51328.00,45120.00,21.00,19.40,31834.00,28832.00,3669.00,1.90,1700.00,5832.10,39.20,69.50,12.50,880.00,0.00,2.20,255.00,45.00,2415.00,1185.00,165.00,225.00
"4620330.00","462","Montréal","0330.00",2370.00,1615.00,850.00,40.10,711.00,758.00,7.50,330885.00,760.00,1615.00,27.60,245.00,40192.00,370.00,44998.00,40811.00,25.80,23.60,26144.00,24459.00,5239.00,0.50,2371.00,2546.00,38.40,70.40,11.50,1385.00,110.00,2.20,235.00,45.00,3765.00,1420.00,205.00,350.00
"4620340.00","462","Montréal","0340.00",1850.00,415.00,360.00,36.90,971.00,1041.00,0.00,600784.00,1435.00,415.00,14.30,170.00,71680.00,200.00,115029.00,93491.00,8.30,8.00,45227.00,38810.00,5050.00,-0.70,1850.00,3689.60,40.90,64.60,16.90,420.00,0.00,2.70,145.00,50.00,3800.00,1190.00,75.00,140.00
"4620350.00","462","Montréal","0350.00",1135.00,610.00,370.00,43.40,985.00,1138.00,15.60,750798.00,530.00,610.00,20.00,80.00,55552.00,100.00,63360.00,53536.00,22.30,22.60,35669.00,31424.00,2525.00,1.40,1121.00,4511.30,47.20,58.90,28.30,465.00,405.00,2.00,115.00,190.00,1485.00,595.00,25.00,90.00
